source target
NDD1 YOR372C
PHD1 YKL043W
RLM1 YPL089C
SKN7 YHR206W
SOK2 YMR016C
SPT2 YER161C
STB1 YNL309W
SWI4 YER111C
SWI6 YLR182W
UME6 YDR207C
ACE2 YLR131C
ASH1 YKL185W
DAL82 YNL314W
MBP1 YDL056W
MSN2 YMR037C
NDD1 YOR372C
PHD1 YKL043W
RLM1 YPL089C
SKN7 YHR206W
SOK2 YMR016C
SPT2 YER161C
STB1 YNL309W
SWI4 YER111C
SWI6 YLR182W
ACE2 SNA2
ADA2 SNA2
ASH1 SNA2
BUR6 SNA2
DAL82 SNA2
FHL1 SNA2
FKH1 SNA2
MBP1 SNA2
MET32 SNA2
MET4 SNA2
MSN2 SNA2
MSN2 SNA2
NDD1 SNA2
PHD1 SNA2
REB1 SNA2
RLM1 SNA2
RPH1 SNA2
RSF2 SNA2
SKN7 SNA2
SOK2 SNA2
SPT2 SNA2
STB1 SNA2
SWI4 SNA2
SWI6 SNA2
XBP1 SNA2
ACE2 RBA50
ASH1 RBA50
DAL82 RBA50
MBP1 RBA50
MSN2 RBA50
NDD1 RBA50
PHD1 RBA50
SKN7 RBA50
SOK2 RBA50
STB1 RBA50
SWI4 RBA50
SWI6 RBA50
GCN4 HLR1
MBP1 HLR1
MCM1 HLR1
NDD1 HLR1
RFX1 HLR1
SPT10 HLR1
SWI6 HLR1
GCR1 QCR7
HAP4 QCR7
MED4 QCR7
SUA7 QCR7
CBF1 APA2
SFP1 APA2
STE12 APA2
BUR6 CAB1
CBF1 CAB1
SFP1 CAB1
STE12 CAB1
BUR6 HSP31
RFX1 HSP31
SFP1 HSP31
SPT10 HSP31
SPT3 HSP31
SUA7 HSP31
TUP1 HSP31
UME6 HSP31
XBP1 HSP31
AFT1 FIT1
SPT10 FIT1
STB1 FIT1
SUM1 FIT1
DAL82 STL1
SFP1 STL1
SPT10 STL1
YAP6 STL1
GCN4 YEL009C
RFX1 PAD1
UGA3 PAD1
YAP6 PAD1
SPT10 YJL127C
XBP1 YIL101C
RAP1 PAU10
SFP1 PAU10
SPT10 PAU10
SPT10 PAU10
TUP1 PAU10
MED2 IRC22
MSN2 IRC22
NRG1 IRC22
PHO4 IRC22
REB1 IRC22
RLM1 IRC22
SFP1 IRC22
SKN7 IRC22
SWI4 IRC22
SWI6 IRC22
UGA3 IRC22
INO2 WBP1
SFP1 YEA4
MSN2 VAB2
STP1 VAB2
XBP1 VAB2
FHL1 YEA6
MED4 YEA6
REB1 YEA6
YAP6 MIT1
CAD1 YDR423C
MET32 YDR253C
MET4 YNL103W
RAP1 YNL216W
YAP1 YML007W
YAP5 YIR018W
GCN4 GCN4
IFH1 GCN4
SPT10 YJL127C
CYC8 GLC3
FKH1 GLC3
GCN5 GLC3
MED2 GLC3
MSN2 GLC3
RFX1 GLC3
SPT3 GLC3
SUA7 GLC3
XBP1 GLC3
YAP6 GLC3
SIN3 UBC8
CST6 VAC8
SIN4 VAC8
XBP1 VAC8
SPT10 YJL127C
ADF1 EDC3
FKH1 EDC3
REB1 EDC3
STP1 EDC3
CAD1 NPP2
FKH1 NPP2
MSN2 NPP2
SFP1 NPP2
XBP1 NPP2
YAP6 NPP2
ADA2 PMP2
CYC8 PMP2
FHL1 PMP2
FKH2 PMP2
GCN5 PMP2
HFI1 PMP2
MED2 PMP2
MED4 PMP2
MET32 PMP2
NCB2 PMP2
REB1 PMP2
RGR1 PMP2
RSF2 PMP2
SFP1 PMP2
SPT3 PMP2
SPT6 PMP2
SPT7 PMP2
STP1 PMP2
SWI4 PMP2
TUP1 PMP2
UME6 PMP2
URE2 PMP2
WTM1 PMP2
XBP1 PMP2
YAP1 PMP2
YAP6 PMP2
FHL1 GTT3
GCN5 GTT3
HFI1 GTT3
MED2 GTT3
MED4 GTT3
MET32 GTT3
REB1 GTT3
SPT3 GTT3
SWI4 GTT3
UME6 GTT3
YAP1 GTT3
FKH1 MMS21
STP1 MMS21
YAP5 MMS21
YAP6 MMS21
MED6 PXP1
MSN2 PXP1
SIN3 PXP1
CIN5 URA3
YAP6 URA3
RAP1 GEA2
REB1 GEA2
RAP1 YNL216W
RAP1 YNL216W
REB1 YBR049C
RLM1 YPL089C
CBF1 RIP1
CIN5 RIP1
HAP4 RIP1
MED2 RIP1
TYE7 RIP1
UME6 RIP1
YAP6 RIP1
CBF1 YJR060W
CUP2 YGL166W
HAP4 YKL109W
RFX1 YLR176C
UME6 YDR207C
CST6 SNU13
GCR1 SNU13
RAP1 SNU13
REB1 SNU13
SFP1 SNU13
SPT10 SNU13
SPT20 SNU13
HSF1 VMA3
SPT7 VMA3
SFP1 YLR403W
SFP1 BUD16
YAP6 BUD16
SPT10 ECM10
GCN5 SPF1
MED2 SPF1
SFP1 SPF1
XBP1 SPF1
GCN5 MCM3
XBP1 MCM3
YOX1 MCM3
STE12 MTC7
TEC1 MTC7
FHL1 HYP2
GCN5 HYP2
GCR1 HYP2
HFI1 HYP2
RAP1 HYP2
REB1 HYP2
SFP1 HYP2
SPT6 HYP2
YAP6 HYP2
GCN4 UTR5
GCN5 UTR5
MET32 UTR5
MET4 UTR5
RAP1 UTR5
SPT10 UTR5
XBP1 UTR5
GCR1 ANP1
ABF1 RAD23
GCR1 RAD23
RPN4 RAD23
UME6 RAD23
HAP1 UTR4
PHD1 UTR4
REB1 UTR4
SFP1 UTR4
SIN3 UTR4
SPT3 UTR4
SUA7 UTR4
UME6 UTR4
XBP1 UTR4
HAP1 CYC7
HIR3 CYC7
MSN2 CYC7
PHD1 CYC7
SFP1 CYC7
SUA7 CYC7
TFC7 CYC7
TUP1 CYC7
NRG1 UTR2
PHD1 UTR2
PUT3 UTR2
RFX1 UTR2
SFP1 UTR2
SOK2 UTR2
SPT10 UTR2
SWI4 UTR2
SWI4 UTR2
SWI6 UTR2
TEC1 UTR2
YAP1 UTR2
YAP6 UTR2
STB5 YEF1
TFC7 YEF1
CST6 GDA1
HSF1 GDA1
REB1 GDA1
CBF1 YJR060W
FKH1 YIL131C
XBP1 YIL101C
BUR6 IES6
FHL1 IES6
FKH2 IES6
GCN5 IES6
MED2 IES6
MED6 IES6
MET32 IES6
MET4 IES6
RGR1 IES6
SPT3 IES6
SPT7 IES6
SRB5 IES6
TFC7 IES6
TUP1 IES6
XBP1 IES6
YAP1 IES6
GCN4 YEL009C
MET32 YDR253C
MET4 YNL103W
RAP1 YNL216W
GCR1 GLY1
MET32 GLY1
MET4 GLY1
RAP1 GLY1
SIN4 GLY1
SPT20 GLY1
SPT3 GLY1
XBP1 GLY1
HFI1 FRD1
SFP1 FRD1
FKH1 TCA17
MED4 TCA17
RFX1 TCA17
SPT10 PAU2
MED2 RML2
MED4 RML2
RLM1 RML2
XBP1 RML2
BUR6 VMA8
MED2 VMA8
REB1 VMA8
YAP1 VMA8
CIN5 AFG1
TFC7 AFG1
CIN5 MAK10
UGA3 MAK10
XBP1 MAK10
CST6 RPL12A
GCR1 RPL12A
HSF1 RPL12A
IFH1 RPL12A
MED2 RPL12A
RAP1 RPL12A
RAP1 RPL12A
RAP1 RPL12A
SFP1 RPL12A
SPT10 RPL12A
SPT20 RPL12A
TFC7 RPL12A
UME6 RPL12A
XBP1 RPL12A
YAP1 RPL12A
YAP5 RPL12A
YAP6 RPL12A
MED2 POL5
REB1 POL5
RFX1 HAT2
SFP1 HAT2
CUP2 SDD1
RAP1 SDD1
RFX1 SDD1
SFP1 SDD1
UGA3 SDD1
UME6 SDD1
YAP6 SDD1
FKH1 PCM1
GCR1 PCM1
MED2 PCM1
MED4 PCM1
MED2 SOM1
MED4 SOM1
MOT3 SOM1
RGR1 SOM1
RIM101 SOM1
SPT10 SOM1
SPT6 SOM1
GCN4 HHY1
MET32 HHY1
MET4 HHY1
SPT10 HHY1
AFT1 PRB1
AFT2 PRB1
BUR6 PRB1
HMS1 PRB1
MED2 PRB1
MED4 PRB1
MET32 PRB1
MET4 PRB1
MOT3 PRB1
RIM101 PRB1
SPT10 PRB1
SPT6 PRB1
STP1 PRB1
SUA7 PRB1
SWI6 PRB1
YAP6 PRB1
ZAP1 PRB1
HCM1 CIN8
MED2 CIN8
GAT1 NPR2
GCN4 NPR2
GCN5 NPR2
SPT10 NPR2
XBP1 NPR2
YAP6 NPR2
GAT1 CAN1
GCN4 CAN1
REB1 CAN1
TUP1 CAN1
ARG81 AVT2
CAD1 AVT2
MED2 AVT2
MSN2 AVT2
SPT10 AVT2
AFT1 SIT1
AFT1 SIT1
CUP9 SIT1
GAL4 SIT1
GAT1 SIT1
GCN5 SIT1
GCR1 SIT1
MBP1 SIT1
MED2 SIT1
MOT3 SIT1
NGG1 SIT1
PHO2 SIT1
ROX1 SIT1
SFP1 SIT1
SIN3 SIT1
SIN4 SIT1
SMP1 SIT1
SPT10 SIT1
CIN5 HPA3
FKH1 HPA3
RFX1 HPA3
SOK2 HPA3
SPT10 HPA3
SRB5 HPA3
YAP6 HPA3
SPT10 YJL127C
PDR1 HXT13
SOK2 HXT13
XBP1 HXT13
BUR6 DLD3
GCN5 DLD3
MED6 DLD3
MET32 DLD3
MET4 DLD3
REB1 DLD3
RGR1 DLD3
RSF2 DLD3
SFP1 DLD3
SPT3 DLD3
SPT7 DLD3
STP1 DLD3
TFC7 DLD3
XBP1 DLD3
FHL1 RMD6
GCN5 RMD6
MET32 RMD6
MET4 RMD6
YAP1 RMD6
YAP5 RMD6
RAP1 YNL216W
SUA7 YPR086W
TFC7 YOR110W
GCN4 YEL009C
CHA4 YLR098C
SPT10 YJL127C
GCN4 YEL009C
CDC73 YLR418C
CIN5 YOR028C
GAL4 YPL248C
GCN4 YEL009C
GCR1 YPL075W
GLN3 YER040W
CAD1 YDR423C
MED4 YOR174W
RAP1 YNL216W
REB1 YBR049C
FKH1 MNN1
GCN5 MNN1
HFI1 MNN1
NRG1 MNN1
PHO4 MNN1
RLM1 MNN1
SFP1 MNN1
SKN7 MNN1
SPT20 MNN1
SWI4 MNN1
SWI6 MNN1
UME6 MNN1
YAP6 MNN1
GLN3 NOP16
SWI6 NOP16
TFC7 NOP16
CAD1 PMI40
CST6 PMI40
SFP1 PMI40
SIN4 PMI40
SPT20 PMI40
FKH1 FMP52
LEU3 FMP52
MED4 FMP52
SRB5 FMP52
YAP1 FMP52
FKH1 YND1
GCN5 YND1
MED2 YND1
RFX1 NUG1
SFP1 NUG1
YAP1 NUG1
YAP5 TMA20
RTF1 PAC2
CUP2 SEC3
GCN5 SEC3
YAP6 SEC3
CST6 NTF2
GCR1 NTF2
REB1 NTF2
SFP1 NTF2
YAP6 NTF2
NRG1 YDR043C
SKN7 YHR206W
SWI4 YER111C
UGA3 YDL170W
XBP1 YIL101C
FHL1 TIR1
GCN4 TIR1
MED2 TIR1
MED4 TIR1
MSN2 TIR1
NRG1 TIR1
REB1 TIR1
SKN7 TIR1
SPT10 TIR1
SPT6 TIR1
SWI4 TIR1
YAP1 TIR1
FKH1 PRE1
GCN5 PRE1
GCR1 PRE1
RPN4 PRE1
RPN4 PRE1
SFP1 PRE1
PHO2 PRP22
REB1 PRP22
SFP1 PRP22
STP1 PRP22
UGA3 PRP22
YRR1 PRP22
GCN5 BUD25
STP1 BUD25
TFC7 BUD25
RFX1 HEM14
SFP1 HEM14
YAP6 HEM14
ARO80 FAA2
SPT10 FAA2
XBP1 FAA2
MED4 BIM1
SFP1 BIM1
CTR9 AFG3
FHL1 AFG3
LEU3 AFG3
MED2 AFG3
MED4 AFG3
XBP1 AFG3
FKH1 SPC25
LEU3 SPC25
SFP1 SPC25
TFC7 SPC25
YAP5 SPC25
CIN5 SBH2
MET32 SBH2
MET4 SBH2
PIP2 SBH2
REB1 SBH2
SPT10 SBH2
STP1 SBH2
THI2 SBH2
YAP6 SBH2
MED2 ISC1
MED4 ISC1
MET32 ISC1
MET4 ISC1
SFP1 ISC1
GLN3 GPA2
MED4 GPA2
MED6 GPA2
MET32 GPA2
MET4 GPA2
REB1 GPA2
TUP1 GPA2
XBP1 GPA2
YAP1 GPA2
YAP6 GPA2
ASH1 RPN3
INO2 RPN3
MED2 RPN3
REB1 RPN3
RPD3 RPN3
RPN4 RPN3
YAP6 RPN3
SFP1 SRB4
SPT6 SRB4
GCN5 PRO3
GCR1 PRO3
TFC7 PRO3
UGA3 YAT2
CST6 GCD11
FHL1 GCD11
FKH1 GCD11
HSF1 GCD11
MED4 GCD11
REB1 GCD11
SFP1 GCD11
SFP1 GCD11
SPT10 GCD11
TUP1 GCD11
YAP1 GCD11
GCR1 CHO1
INO4 CHO1
OPI1 CHO1
SIN3 CHO1
TFC7 GAL83
CIN5 MIG3
GCN5 MIG3
MED4 MIG3
NRG1 MIG3
RAP1 MIG3
REB1 MIG3
SIN3 MIG3
CAD1 SMB1
CBF1 SMB1
DOT6 SMB1
HIR1 SMB1
NRG1 SMB1
REB1 SMB1
RSF2 SMB1
RTG3 SMB1
SFP1 SMB1
STP1 SMB1
STP2 SMB1
TOD6 SMB1
USV1 SMB1
CAD1 CHZ1
GCN5 YPT31
GCR1 YPT31
HFI1 YPT31
MED2 YPT31
RAP1 YPT31
RAP1 YPT31
SFP1 YPT31
HFI1 FIR1
MED2 FIR1
MED4 FIR1
RAP1 FIR1
YAP6 FIR1
MED2 ZRG8
PHD1 ZRG8
RAP1 ZRG8
SFP1 ZRG8
SOK2 ZRG8
SPN1 ZRG8
SPT10 ZRG8
SPT2 ZRG8
SPT6 ZRG8
SUA7 ZRG8
UGA3 ZRG8
BUR6 YER159C
HFI1 YPL254W
PHD1 YKL043W
REB1 YBR049C
RFX1 YLR176C
RGR1 YLR071C
RPD3 YNL330C
SFP1 YLR403W
SOK2 YMR016C
SUA7 YPR086W
FKH1 EDC2
GCN5 EDC2
HFI1 EDC2
LEU3 EDC2
MED2 EDC2
MED4 EDC2
RGR1 EDC2
SPT20 EDC2
SPT3 EDC2
SPT7 EDC2
SUA7 EDC2
UME6 EDC2
CST6 ARB1
GCN5 ARB1
GCR1 ARB1
HFI1 ARB1
HSF1 ARB1
RAP1 ARB1
SFP1 ARB1
SFP1 ARB1
SIN4 ARB1
SPT10 ARB1
SPT20 ARB1
TUP1 ARB1
UME6 ARB1
CST6 PHM8
HAA1 PHM8
MOT3 PHM8
MSN2 PHM8
MSN4 PHM8
SFP1 PHM8
CST6 KRE29
RPD3 KRE29
SFP1 KRE29
SWI6 KRE29
FKH1 HVG1
GCN4 HVG1
REB1 HVG1
SUA7 HVG1
TFC7 HVG1
YAP6 HVG1
FKH1 YIL131C
GCN4 YEL009C
REB1 YBR049C
STP1 YDR463W
SUA7 YPR086W
YAP6 YDR259C
FKH1 GLN3
GCN4 GLN3
LEU3 GLN3
MED2 GLN3
REB1 GLN3
SFP1 GLN3
TFC7 GLN3
XBP1 GLN3
YAP6 GLN3
ABF1 YEN1
FKH1 YEN1
GCR1 YEN1
MED4 YEN1
RAP1 YEN1
SIN4 YEN1
TFC7 YEN1
GCN4 MXR1
HCM1 MXR1
STP1 MXR1
SWI5 MXR1
XBP1 MXR1
YAP1 MXR1
CBF1 SAH1
CST6 SAH1
GCR1 SAH1
INO4 SAH1
MSN2 SAH1
OPI1 SAH1
RAP1 SAH1
REB1 SAH1
RFX1 SAH1
SPT10 SAH1
SPT20 SAH1
TUP1 SAH1
GCR1 ERG28
HAP1 ERG28
RAP1 ERG28
SFP1 ERG28
SIN3 ERG28
STP1 ERG28
RFX1 MEI4
SPT10 MEI4
UME6 MEI4
CIN5 ACA1
DAL82 ACA1
PHD1 ACA1
PHO2 ACA1
RAP1 ACA1
SFP1 ACA1
SOK2 ACA1
YAP6 ACA1
ADF1 SPO73
CIN5 SPO73
DAL82 SPO73
MET32 SPO73
MET4 SPO73
PHD1 SPO73
PHO2 SPO73
SFP1 SPO73
SOK2 SPO73
YAP6 SPO73
CHA4 SAP1
SPT10 SAP1
ARG80 CAJ1
GCN5 CAJ1
HAP1 CAJ1
MED2 CAJ1
STE12 CAJ1
SUA7 CAJ1
SWI6 CAJ1
UGA3 CAJ1
PHO2 ISD11
REB1 ISD11
SFP1 ISD11
TFC7 ISD11
UGA3 ISD11
YAP6 ISD11
STP1 TPA1
TFC7 TPA1
REB1 RSM18
REB1 JHD1
YAP6 JHD1
CST6 HOM3
GCN4 HOM3
MET32 HOM3
MET4 HOM3
SFP1 HOM3
SFP1 HOM3
SIN3 HOM3
STP1 HOM3
XBP1 HOM3
YAP5 HOM3
YAP6 HOM3
BUR6 PIC2
HCM1 PIC2
MSN2 PIC2
SUA7 PIC2
CYC8 YBR112C
GCN4 YEL009C
GCN5 YGR252W
NCB2 YDR397C
SUA7 YPR086W
TUP1 YCR084C
UGA3 YDL170W
RFX1 GIP2
STP1 GIP2
SUA7 GIP2
XBP1 GIP2
BAS1 HIS1
CST6 HIS1
CYC8 HIS1
GCN4 HIS1
GCR1 HIS1
HFI1 HIS1
HSF1 HIS1
PHO2 HIS1
RAP1 HIS1
SFP1 HIS1
SPT10 HIS1
SPT20 HIS1
STP1 HIS1
TUP1 HIS1
CST6 FCY2
HFI1 FCY2
HSF1 FCY2
INO2 FCY2
PHO2 FCY2
RPN4 FCY2
SFP1 FCY2
SFP1 FCY2
SIN4 FCY2
SPT10 FCY2
SPT20 FCY2
SPT3 FCY2
TFC7 FCY2
TUP1 FCY2
UME6 FCY2
XBP1 FCY2
CST6 RPL34A
GCR1 RPL34A
HFI1 RPL34A
HSF1 RPL34A
IFH1 RPL34A
RAP1 RPL34A
RAP1 RPL34A
SFP1 RPL34A
SFP1 RPL34A
SPT10 RPL34A
SPT20 RPL34A
CBF1 HMF1
GCN5 HMF1
RAP1 HMF1
RGR1 HMF1
FKH1 PET117
GCN5 PET117
MED2 PET117
MED6 PET117
SUA7 PET117
REB1 PCL6
TFC7 PCL6
SPT10 FCY21
YAP6 FCY21
SPT10 FCY22
PHO2 CEM1
RGR1 CEM1
SPN1 CEM1
SPT6 CEM1
STP1 CEM1
ZAP1 CEM1
CYC8 GPP2
GCN5 GPP2
HFI1 GPP2
HSF1 GPP2
SFP1 GPP2
SPT20 GPP2
SPT3 GPP2
STP1 GPP2
SUA7 GPP2
TUP1 GPP2
GCN5 THO1
RAP1 THO1
REB1 THO1
SFP1 THO1
YAP6 THO1
BUR6 VHR2
FKH2 VHR2
GCN5 VHR2
MED2 VHR2
NCB2 VHR2
RGR1 VHR2
SPT3 VHR2
SPT7 VHR2
STE12 VHR2
STP1 VHR2
TUP1 VHR2
UME6 VHR2
CAT8 ICL1
CAT8 ICL1
SIP4 ICL1
SIP4 ICL1
SIP4 ICL1
TUP1 ICL1
SPT10 YJL127C
YAP6 RRT13
BUR6 RGI1
CHA4 RGI1
CUP2 RGI1
CYC8 RGI1
FLO8 RGI1
GAT3 RGI1
HSF1 RGI1
MAC1 RGI1
MED2 RGI1
NCB2 RGI1
RGM1 RGI1
RPD3 RGI1
SRB5 RGI1
SUA7 RGI1
TUP1 RGI1
TUP1 RGI1
FKH1 MOT2
MED2 MOT2
MED4 MOT2
NHP6A MOT2
REB1 MOT2
SPN1 MOT2
SPT2 MOT2
SPT3 MOT2
YAP6 MOT2
ARG80 ARG5_6
ARG80 ARG5_6
ARG81 ARG5_6
ARG81 ARG5_6
CAD1 ARG5_6
GCN4 ARG5_6
REB1 ARG5_6
RTG3 ARG5_6
SFP1 ARG5_6
STP1 ARG5_6
TUP1 ARG5_6
UME6 ARG5_6
XBP1 ARG5_6
YAP1 ARG5_6
BUR6 RNR1
CST6 RNR1
FHL1 RNR1
FKH1 RNR1
FKH2 RNR1
GCR1 RNR1
GLN3 RNR1
HFI1 RNR1
HSF1 RNR1
MBP1 RNR1
MBP1 RNR1
REB1 RNR1
SIN4 RNR1
SPT10 RNR1
SPT20 RNR1
STE12 RNR1
SWI4 RNR1
SWI6 RNR1
TEC1 RNR1
TFC7 RNR1
UME6 RNR1
YAP1 RNR1
CBF1 TDA2
MED4 TDA2
PHO2 TDA2
TFC7 TDA2
CBF1 VTC1
FKH1 VTC1
GCR1 VTC1
HFI1 VTC1
HSF1 VTC1
MED4 VTC1
PHO2 VTC1
RAP1 VTC1
REB1 VTC1
SPT20 VTC1
GCN4 ALD5
HSF1 ALD5
LEU3 ALD5
RAP1 ALD5
RAP1 ALD5
SFP1 ALD5
SIN4 ALD5
STP1 ALD5
TUP1 ALD5
ARG81 RPS24A
IFH1 RPS24A
MED2 RPS24A
SFP1 RPS24A
YAP1 RPS24A
XBP1 YOS1
GCN5 PTP3
MED2 PTP3
SRB5 PTP3
XBP1 PTP3
MED2 YDL005C
SFP1 YLR403W
MSN2 MRX1
NDD1 ICP55
RFX1 ICP55
MED2 YDL005C
MED4 YOR174W
NDD1 YOR372C
UGA3 YDL170W
UME6 YDR207C
AFT1 YGL071W
CST6 YIL036W
NDD1 YOR372C
RGR1 YLR071C
SIN3 YOL004W
UGA3 YDL170W
UME6 YDR207C
YAP6 YDR259C
FKH1 AIM9
MED4 AIM9
RAP1 AIM9
SPN1 AIM9
SUA7 AIM9
YAP6 AIM9
CDC73 SER3
CHA4 SER3
GCR1 SER3
HFI1 SER3
SFP1 SER3
SPT10 SER3
SPT2 SER3
SPT2 SER3
SPT20 SER3
SPT3 SER3
SRB2 SER3
SFP1 UTP7
FKH1 GET2
LEU3 GET2
MED2 GET2
MED4 GET2
REB1 GET2
RFX1 GET2
SRB5 GET2
SUA7 GET2
XBP1 GET2
GCN4 YEL009C
REB1 YBR049C
SUM1 YDR310C
UME6 YDR207C
CST6 ILV1
GCN4 ILV1
GCR1 ILV1
SIN4 ILV1
UME6 ILV1
FHL1 SBH1
LEU3 SBH1
MED2 SBH1
MED4 SBH1
REB1 SBH1
RFX1 SBH1
XBP1 SBH1
RFX1 AIM10
FKH1 DOT6
GCN5 DOT6
MED2 DOT6
MED4 DOT6
MET32 DOT6
RAP1 DOT6
REB1 DOT6
SPT3 DOT6
GCN4 PTC2
MET32 PTC2
MET4 PTC2
RGR1 PTC2
SFP1 PTC2
CST6 TRP2
GCN4 TRP2
GCR1 TRP2
SIN4 TRP2
UGA3 TRP2
ABF1 MET6
BAS1 MET6
CBF1 MET6
CYC8 MET6
FHL1 MET6
GCN4 MET6
HSF1 MET6
IFH1 MET6
MED2 MET6
MET31 MET6
MET32 MET6
MET32 MET6
MET4 MET6
MET4 MET6
RAP1 MET6
RPD3 MET6
SFP1 MET6
SPT3 MET6
STP1 MET6
TFC7 MET6
XBP1 MET6
YAP1 MET6
BAS1 IES5
BAS1 IES5
CBF1 IES5
CYC8 IES5
FHL1 IES5
MED2 IES5
MET31 IES5
MET32 IES5
MET4 IES5
RAP1 IES5
RPD3 IES5
RSF2 IES5
SKN7 IES5
SPT3 IES5
SPT6 IES5
SUA7 IES5
UGA3 IES5
XBP1 IES5
YAP1 IES5
YAP6 IES5
GCN5 TSC11
UGA3 TSC11
YAP6 TSC11
SFP1 AIM11
XBP1 AIM11
YAP5 AIM11
CAD1 PUP3
CBF1 PUP3
FKH1 PUP3
MED2 PUP3
MED6 PUP3
REB1 PUP3
RPN4 PUP3
SFP1 PUP3
SPT6 PUP3
CBF1 RAD51
MBP1 RAD51
MED2 RAD51
MED6 RAD51
REB1 RAD51
RPN4 RAD51
SPT3 RAD51
SUA7 RAD51
YAP1 RAD51
NRG1 SHC1
SFP1 SHC1
SPT10 SHC1
UGA3 SHC1
UME6 SHC1
SPT10 YJL127C
SPT6 UBP9
TFC7 UBP9
CBF1 PRS2
LEU3 PRS2
MED2 PRS2
XBP1 PRS2
CAD1 UBC6
CBF1 UBC6
FKH1 UBC6
REB1 UBC6
RGR1 UBC6
XBP1 UBC6
YAP1 UBC6
YAP6 UBC6
FHL1 AST2
RAP1 AST2
CST6 RPS8B
FHL1 RPS8B
GCR1 RPS8B
HFI1 RPS8B
HSF1 RPS8B
IFH1 RPS8B
RAP1 RPS8B
SFP1 RPS8B
SPT10 RPS8B
SPT20 RPS8B
BUR6 SSA4
CYC8 SSA4
GCN5 SSA4
HCM1 SSA4
HFI1 SSA4
HSF1 SSA4
HSF1 SSA4
MED2 SSA4
MSN4 SSA4
RGR1 SSA4
SFP1 SSA4
SPT3 SSA4
SPT6 SSA4
SPT7 SSA4
SRB5 SSA4
STE12 SSA4
STP1 SSA4
SUA7 SSA4
TEC1 SSA4
TUP1 SSA4
ADA2 RTT105
CHA4 RTT105
CYC8 RTT105
FKH2 RTT105
HFI1 RTT105
MED2 RTT105
NHP6A RTT105
RSF2 RTT105
SFP1 RTT105
SPN1 RTT105
SPT2 RTT105
SPT6 RTT105
SPT7 RTT105
SRB5 RTT105
TUP1 RTT105
UGA3 RTT105
YAP1 RTT105
MED2 NUP157
REB1 NUP157
REB1 NUP157
YAP5 NUP157
REB1 MAM1
SFP1 MAM1
SUM1 MAM1
YAP5 MAM1
BUR6 GLE2
RFX1 GLE2
LEU3 FLO8
MED2 FLO8
SPT10 FLO8
YAP1 FLO8
YAP6 FLO8
CST6 KAP123
GCR1 KAP123
HSF1 KAP123
SFP1 KAP123
SIN4 KAP123
SPT20 KAP123
TUP1 KAP123
CBF1 SWI4
MBP1 SWI4
MCM1 SWI4
RFX1 SWI4
SWI4 SWI4
SWI6 SWI4
UME6 SWI4
YAP5 SWI4
CBF1 LSM4
GCN5 LSM4
MBP1 LSM4
MCM1 LSM4
RPD3 LSM4
SFP1 LSM4
SWI4 LSM4
SWI6 LSM4
TFC7 LSM4
UME6 LSM4
MED2 TMN3
CBF1 BOI2
TYE7 BOI2
MED2 SPR6
STP1 SPR6
FHL1 SLX8
RAP1 SLX8
RAP1 SLX8
YAP5 SLX8
CST6 RPL23B
FHL1 RPL23B
GAL4 RPL23B
GCR1 RPL23B
HSF1 RPL23B
IFH1 RPL23B
RAP1 RPL23B
RAP1 RPL23B
SFP1 RPL23B
SPT10 RPL23B
XBP1 RPL23B
YAP1 RPL23B
CST6 SHO1
GCR1 SHO1
HSF1 SHO1
MBP1 SHO1
STP1 SHO1
TEC1 SHO1
YAP5 SHO1
YAP6 SHO1
MED4 AVT6
SFP1 AVT6
SIN3 AVT6
YAP5 AVT6
GCR1 YPL075W
SPT10 YJL127C
CST6 SCS2
GCN5 SCS2
GCR1 SCS2
MED4 SCS2
YAP1 SCS2
SFP1 YLR403W
SPT10 YJL127C
FKH1 GLO3
MED6 GLO3
STP1 GLO3
YAP6 GLO3
FKH1 YCK3
XBP1 YCK3
YAP6 YCK3
ACE2 DSE1
CAD1 DSE1
CBF1 DSE1
FKH1 DSE1
FKH2 DSE1
GCN4 DSE1
HSF1 DSE1
SFP1 DSE1
ACE2 RSP5
CBF1 RSP5
FKH1 RSP5
FKH2 RSP5
SIN4 RSP5
MED2 NSA2
MED4 NSA2
SFP1 NSA2
YAP1 NSA2
ROX1 LCP5
SFP1 LCP5
FHL1 COM2
GCN4 COM2
HAA1 COM2
MED2 COM2
RAP1 COM2
SFP1 COM2
UGA3 COM2
UME6 COM2
UME6 COM2
XBP1 COM2
BAS1 RPS26B
CST6 RPS26B
FHL1 RPS26B
GCR1 RPS26B
HFI1 RPS26B
HSF1 RPS26B
IFH1 RPS26B
RAP1 RPS26B
REB1 RPS26B
SFP1 RPS26B
SPT10 RPS26B
SPT20 RPS26B
UME6 RPS26B
YAP1 RPS26B
CAD1 PMD1
SFP1 PMD1
ADR1 GLC7
DAL82 GLC7
GCN5 GLC7
MET31 GLC7
TFC7 GLC7
GCN5 YGR252W
INO4 YOL108C
PDR1 YGL013C
BUR6 GDI1
MED2 GDI1
MED4 GDI1
REB1 GDI1
TFC6 GDI1
MED2 YDL005C
MED4 YOR174W
SFP1 YLR403W
SPT6 YGR116W
UGA3 YDL170W
XBP1 YIL101C
YAP1 YML007W
YAP6 YDR259C
ABF1 YKL112W
BAS1 YKR099W
CHA4 YLR098C
CST6 YIL036W
HFI1 YPL254W
